10	11	2012	27.58	23.93	NA	NA	NA	21.24	0.05
11	11	2012	26.86	24.61	NA	NA	NA	17.17	0
12	11	2012	27.03	24.46	NA	NA	NA	10.94	19.35
13	11	2012	27.03	24.44	NA	NA	NA	15.77	0.55
14	11	2012	29.24	24.59	NA	NA	NA	19.37	0
15	11	2012	29.27	24.94	NA	NA	NA	19.37	0
16	11	2012	28.89	25.29	NA	NA	NA	20.99	0
17	11	2012	28.1	25.47	NA	NA	NA	21.35	0.05
18	11	2012	28.23	25.39	NA	NA	NA	19.15	0
19	11	2012	27.43	25.4	NA	NA	NA	19.76	0
20	11	2012	27.48	24.99	NA	NA	NA	19.3	0
21	11	2012	27.21	25.5	NA	NA	NA	19.94	10.5
22	11	2012	27.83	24.94	NA	NA	NA	19.37	12.25
23	11	2012	27.81	25.05	NA	NA	NA	19.4	0
24	11	2012	27.78	25.22	NA	NA	NA	18.11	0
25	11	2012	26.41	25.02	NA	NA	NA	17.35	0
26	11	2012	26.13	24.48	NA	NA	NA	11.38	0
27	11	2012	26.8	24.5	NA	NA	NA	20.27	0
28	11	2012	27.82	24.39	NA	NA	NA	18.32	0
29	11	2012	28.62	24.63	NA	NA	NA	20.38	0
30	11	2012	27.87	25.12	NA	NA	NA	20.05	0
1	12	2012	27.76	25.26	NA	NA	NA	18.775	0
2	12	2012	27.09	25.19	NA	NA	NA	20.34	0
3	12	2012	26.34	25.3	NA	NA	NA	14.33	0
4	12	2012	27.6	24.76	NA	NA	NA	19.62	0
5	12	2012	26.86	25.16	NA	NA	NA	18.32	0
6	12	2012	26.13	24.55	NA	NA	NA	17.1	0
7	12	2012	26.79	24.14	NA	NA	NA	18.4	0
8	12	2012	27.37	24.68	NA	NA	NA	14	0
9	12	2012	27.25	24.61	NA	NA	NA	18.76	0
10	12	2012	27.46	24.66	NA	NA	NA	20.38	0
11	12	2012	27.4	24.91	NA	NA	NA	18.68	0
12	12	2012	28.3	25.14	NA	NA	NA	19.91	0
13	12	2012	27.68	25.44	NA	NA	NA	19.44	0
14	12	2012	28.43	25.28	NA	NA	NA	19.94	0
15	12	2012	27.84	25.27	NA	NA	NA	20.41	0
16	12	2012	27.92	24.77	NA	NA	NA	20.45	0
17	12	2012	27.83	24.97	NA	NA	NA	20.438	0
18	12	2012	26.88	24.88	NA	NA	NA	20.3	0
19	12	2012	26.76	24.95	NA	NA	NA	20.59	0
20	12	2012	27.01	24.64	NA	NA	NA	21.28	0
21	12	2012	28.81	23.98	NA	NA	NA	21.31	0
22	12	2012	28.06	24.76	NA	NA	NA	20.38	0
23	12	2012	28.72	24.92	NA	NA	NA	21.56	0
24	12	2012	29.75	23.78	NA	NA	NA	21.85	0
25	12	2012	30.1	22.07	NA	NA	NA	21.82	0
26	12	2012	29.52	20.78	NA	NA	NA	21.6	0
27	12	2012	30.26	21.34	NA	NA	NA	21.6	0
28	12	2012	29.57	20.55	NA	NA	NA	22.28	0
29	12	2012	29.94	20.07	NA	NA	NA	22.03	0
30	12	2012	30.22	22.65	NA	NA	NA	21.31	0
31	12	2012	29.35	23.99	NA	NA	NA	21.46	0
1	1	2013	29.1	18.15	NA	NA	NA	19.19	0
2	1	2013	29.22	17.15	NA	NA	NA	19.675	0
3	1	2013	30.26	18.99	NA	NA	NA	19.19	0
4	1	2013	30.55	19.55	NA	NA	NA	18.86	0
5	1	2013	29.91	21.32	NA	NA	NA	18.94	0
6	1	2013	30.75	22.7	NA	NA	NA	18.83	0
7	1	2013	30.56	23.55	NA	NA	NA	12.89	0.15
8	1	2013	31.35	22.85	NA	NA	NA	18.65	0.65
9	1	2013	29.94	21.35	NA	NA	NA	18.5	0
10	1	2013	30.39	20.66	NA	NA	NA	19.33	0
11	1	2013	29.49	17.45	NA	NA	NA	19.62	0
12	1	2013	30.35	18.41	NA	NA	NA	19.66	0
13	1	2013	30.07	19.01	NA	NA	NA	19.62	0
14	1	2013	31.29	20.7	NA	NA	NA	19.15	0
15	1	2013	31.94	22.77	NA	NA	NA	18.83	0
16	1	2013	31.58	23.08	NA	NA	NA	18.86	0
17	1	2013	30.31	23.72	NA	NA	NA	16.88	0
18	1	2013	29.57	24.3	NA	NA	NA	17.343	0
19	1	2013	29.7	24.32	NA	NA	NA	18.29	2.75
20	1	2013	30.45	24.46	NA	NA	NA	15.34	0
21	1	2013	30.02	24.26	NA	NA	NA	16.45	0
22	1	2013	32.68	23.94	NA	NA	NA	16.74	0
23	1	2013	30.2	24.37	NA	NA	NA	17.32	3
24	1	2013	29.59	24.48	NA	NA	NA	10.48	1.25
25	1	2013	30.57	23.94	NA	NA	NA	17.1	10.9
26	1	2013	30.38	23.88	NA	NA	NA	16.92	0
27	1	2013	28.96	24.54	NA	NA	NA	14.94	12.15
28	1	2013	28.3	24.01	NA	NA	NA	9.9	12.5
29	1	2013	28.81	23.49	NA	NA	NA	12.49	0
30	1	2013	30.57	23.38	NA	NA	NA	19.22	0
31	1	2013	27.95	22.18	NA	NA	NA	18.5	0
1	2	2013	29.28	17.77	NA	NA	NA	19.66	0
2	2	2013	28.99	18.43	NA	NA	NA	19.73	0
3	2	2013	31.03	20.6	NA	NA	NA	19.568	0
4	2	2013	31.93	21.81	NA	NA	NA	19.73	0
5	2	2013	31.8	22.67	NA	NA	NA	19.15	0
6	2	2013	31.77	23.3	NA	NA	NA	16.88	0
7	2	2013	31.16	24.1	NA	NA	NA	19.12	0
8	2	2013	31.22	23.64	NA	NA	NA	19.04	0
9	2	2013	31.23	24.06	NA	NA	NA	17.21	0
10	2	2013	28.38	24.44	NA	NA	NA	14.15	0
11	2	2013	30.12	23.93	NA	NA	NA	13.07	0
12	2	2013	30.02	24.01	NA	NA	NA	13.9	0
13	2	2013	29.8	24.39	NA	NA	NA	17.32	0
14	2	2013	31.42	23.97	NA	NA	NA	17.46	0
15	2	2013	30.1	23.69	NA	NA	NA	14.51	0
16	2	2013	32.1	23.19	NA	NA	NA	17.89	0
17	2	2013	31.21	23.92	NA	NA	NA	17.71	0
18	2	2013	30.95	24.01	NA	NA	NA	16.88	0
19	2	2013	30.75	23.75	NA	NA	NA	17.865	0
20	2	2013	28.62	24.04	NA	NA	NA	17.68	0
21	2	2013	31.33	23.73	NA	NA	NA	19.19	0
22	2	2013	30.3	24.08	NA	NA	NA	16.42	0
23	2	2013	31.99	24.62	NA	NA	NA	13.79	0
24	2	2013	31.82	24.09	NA	NA	NA	17.78	0
25	2	2013	31.48	24.37	NA	NA	NA	17.1	0
26	2	2013	29.62	24.28	NA	NA	NA	14.58	0
27	2	2013	29.27	24.85	NA	NA	NA	16.81	0
28	2	2013	29.78	24.98	NA	NA	NA	19.66	0
1	3	2013	31.65	24.25	NA	NA	NA	17.06	0
2	3	2013	30.32	24.21	NA	NA	NA	19.26	0.3
3	3	2013	30.67	24.79	NA	NA	NA	17.6	1.3
4	3	2013	29.77	24.98	NA	NA	NA	10.4	15
5	3	2013	30.46	24.76	NA	NA	NA	19.01	0
6	3	2013	31.66	24.35	NA	NA	NA	19.08	0
7	3	2013	31.69	24.43	NA	NA	NA	18.353	0
8	3	2013	31.2	24.7	NA	NA	NA	17.57	0
